owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
PETE GRIESDORN LLC,19,0,,,llc,True,False,False,False,large,True,"['OAK RD', 'WILLOW RD', '10425 OAK DR', 'WILLOW RD', 'MAPLE DR']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (19 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MCDONALDS REAL ESTATE COMPANY,19,0,,,corporation,True,True,False,False,large,True,"['READING RD', '7142 READING RD', '7337 WOOSTER PK', 'MIAMI RUN', 'WOOSTER PK']",1.0,74,tier_2,"Corporation (likely investor); Large portfolio (19 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MEREDITH ESTATES LLC,19,0,,,llc,True,False,False,False,large,True,"['1570 45 MEREDITH DR', '1570 38 MEREDITH DR', '1570 30 MEREDITH DR', '1556 21 MEREDITH DR', '1556 20 MEREDITH DR']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (19 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SWEWAT LTD,19,0,,,partnership,True,False,False,False,large,True,"['3206 WOODBURN AVE', '1612 FAIRFAX AVE', '1610 FAIRFAX AVE', '3212 WOODBURN AVE', '3611 WABASH AVE']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (19 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LIFEHOMES LLC,19,0,,,llc,True,False,False,False,large,True,"['1570 ST LEGER PL', '1613 DEXTER AVE', '1618 NEILSON PL', 'CHASE AVE', 'CHASE AVE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (19 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
PENDLETON HOUSING PARTNERS LP,18,0,,,partnership,True,False,False,False,large,True,"['1347 BROADWAY', '1336 BROADWAY', '402 E THIRTEENTH ST', '404 E THIRTEENTH ST', '1320 PENDLETON ST']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (18 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
ERIE PARK II LLC,18,0,,,llc,True,False,False,False,large,True,"['4455 ERIE AVE', '4457 ERIE AVE', '4459 1C ERIE AVE', '4461 1D ERIE AVE', '4463 1E ERIE AVE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (18 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MAQ INVESTMENTS LLC,18,0,,,llc,True,True,False,False,large,True,"['2357 CONCORD ST', '3433 HALLWOOD PL', '839 LEXINGTON AVE', '709 GLENWOOD AVE', '697 GLENWOOD AVE']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (18 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MANA AND LILA LLC,18,0,,,llc,True,False,False,False,large,True,"['1610 ELM ST', '208 E THIRTEENTH ST', '1508 PLEASANT ST', nan, nan]",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (18 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MAX AUTO REAL ESTATE LLC,18,0,,,llc,True,True,False,False,large,True,"['2612 READING RD', '2616 READING RD', 'GLENWAY AVE', '8502 BEECHMONT AVE', '6015 WOOSTER PK']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (18 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BIG BUBBA HOLDINGS LLC,17,0,,,llc,True,True,False,False,large,True,"['246 KLOTTER AVE', '228 KLOTTER AVE', '318 KLOTTER AVE', '273 EMMING ST', '2156 STRATFORD AVE']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (17 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CHANTILAS RENTALS LLC,17,0,,,llc,True,True,False,False,large,True,"['7120 GARDEN RD', '7616 MONTGOMERY RD', '7608 MONTGOMERY RD', '7128 GARDEN RD', '7121 GARDEN RD']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (17 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MARONDA HOMES OF CINCINNATI LLC,17,0,,,llc,True,True,False,False,large,True,"['8529 NOELLE DR', '8617 NOELLE DR', '8625 NOELLE DR', '8628 PAISLEY DR', 'PAISLEY DR']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (17 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GASLIGHT VENTURES LLC,17,0,,,llc,True,True,False,False,large,True,"['2717 EDEN AVE', '232 DONAHUE ST', '135 LYON ST', '133 LYON ST', '131 LYON ST']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (17 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LINCOLN AVENUE PROPERTY HOLDINGS LLC,17,0,,,llc,True,True,False,False,large,True,"['2224 LINCOLN AVE', '2218 LINCOLN AVE', '2208 LINCOLN AVE', '2212 LINCOLN AVE', '2198 LINCOLN AVE']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (17 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ERON LLC,16,0,,,llc,True,False,False,False,large,True,"['3911 FEEMSTER ST', '3921 FEEMSTER ST', '3925 FEEMSTER ST', '3926 EASTERN AVE', '3926 EASTERN AVE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (16 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
CHASE REALTY CO THE,16,0,,,corporation,True,True,False,False,large,True,"['3723 MADISON RD', '6327 MONTGOMERY RD', '2886 RIVER RD', '622 STEINER AVE', 'HARRISON AVE']",1.0,74,tier_2,"Corporation (likely investor); Large portfolio (16 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ANESCO LLC,16,3257420,6800 CAMBRIDGE GROVE CTCLEVES OH 45002,ANESCO LLC 6800 CAMBRIDGE GROVE CTCLEVES OH 45002,llc,True,False,False,False,large,True,"['BOUDINOT AVE', '5345-5349 GLENWAY AVE', 'DELHI PK', 'DELHI PK', '5074 MT ALVERNO RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (16 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TEKO LAND GROUP LTD,16,0,,,partnership,True,True,False,False,large,True,"['6324 MADISON RD', '6320 MADISON RD', '6717 E LEDGE ST', '6715 E LEDGE ST', '3665 ERIE AVE']",1.0,73,tier_2,"Partnership (likely investor); Large portfolio (16 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MEGGITT (ERLANGER) LLC,16,0,,,llc,True,False,False,False,large,True,"['1979 STRUBLE RD', '1990 SPRINGDALE RD', '1980 SPRINGDALE RD', '10293 BURLINGTON RD', '10293 BURLINGTON RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (16 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HILVERS CATERING INC,16,0,,,corporation,True,False,False,False,large,True,"['1063 HEYWOOD ST', 'COLERAIN AVE', '2724 COLERAIN AVE', '2730 COLERAIN AVE', '2732 COLERAIN AVE']",1.0,64,tier_2,Corporation (likely investor); Large portfolio (16 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
CHESTNUT TOWNHOMES LLC,15,0,,,llc,True,False,False,False,large,True,"['6768 MAPLE ST', '6736 CHESTNUT ST', '6772 CHESTNUT ST', '6760 MAPLE ST', '6762 MAPLE ST']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (15 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
PLAS IV LLC,15,0,,,llc,True,False,False,False,large,True,"['4511 E GALBRAITH RD', '4511 E GALBRAITH RD', '4511 E GALBRAITH RD', '4511 E GALBRAITH RD', '4511 E GALBRAITH RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (15 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BLACKFOOT PROPERTIES LLC,15,0,,,llc,True,True,False,False,large,True,"['2319 AUBURNCREST AVE', '891 LEXINGTON AVE', '3565 ALASKA AVE', '3549 ALASKA AVE', '3561 ALASKA AVE']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (15 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LOCKARD LLC,15,0,,,llc,True,False,False,False,large,True,"['1450 WALNUT ST', '1448 WALNUT ST', '1446 WALNUT ST', '1442 WALNUT ST', '1436 WALNUT ST']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (15 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LOT KING LTD,15,0,,,partnership,True,False,False,False,large,True,"['3527 STACEY AVE', '919 STRIKER AVE', 'BEEKMAN ST', '1759 TOWNSEND ST', '7152 KELLOGG AVE']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (15 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MARLIN INTERNATIONAL LLC,15,0,,,llc,True,False,False,False,large,True,"['1271 NEFF AVE', '3755 JAMAICA ST', '4439 HILLSIDE AVE', '4438 HILLSIDE AVE', '4436 HILLSIDE AVE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (15 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TERRAZA 7 LLC,14,0,,,llc,True,False,False,False,large,True,"['5501 COLERAIN AVE', '8157 BEECHMONT AVE', '8325 COLERAIN AVE', '9449 COLERAIN AVE', '8003 EUCLID AVE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (14 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MAO SHU ZUOLUTIONS LLC,14,0,,,llc,True,False,False,False,large,True,"['3410 CARDIFF AVE', '6878 ESTHER LN', '5311 GLOBE AVE', '5250 WARREN AVE', '5205 HUNTER AVE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (14 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LIBERTY VENTURE FUNDING LLC,13,0,,,llc,True,False,False,False,large,True,"['11521 FLAGLER LN', '699 FAIRBORN RD', '774 DANBURY RD', '919 GLASGOW DR', '938 GALLATIN CT']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (13 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
KINSEY FLATS LLC,13,0,,,llc,True,False,False,False,large,True,"['343 W FOURTH ST', '335 W FOURTH ST', '331 W FOURTH ST', '327 W FOURTH ST', '320 CENTRAL AVE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (13 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MARK V FINANCIAL LLC,13,0,,,llc,True,False,False,False,large,True,"['4809 PLAINVILLE RD', '2822 STRATFORD AVE', '7204 READING RD', '7208 READING RD', '7456 EDGEMONT RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (13 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MAAS ENTERPRISES LTD,13,0,,,partnership,True,False,False,False,large,True,"['911 W EIGHTH ST', 'CAMPBELL RD', '355 FEATHERWOOD DR', 'SALES AVE', '355 INDUSTRIAL LN']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (13 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LEX RENTALS LLC,13,0,,,llc,True,True,False,False,large,True,"['966 MANSION AVE', '968 FAIRBANKS AVE', '1056 ROSEMONT AVE', '4100 W LIBERTY ST', '4038 HEYWARD ST']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (13 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PLAYING CARD PARTNERS LLC,13,0,,,partnership,True,False,False,False,large,True,"['2760 MORGAN WY', '2710 PARK AV', '2710 PARK AV', '2710 PARK AV', '2710 PARK AV']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (13 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TERPSTRA INVESTMENTS LLC,13,0,,,llc,True,True,False,False,large,True,"['3319 BONAPARTE AVE', '209 STURGIS AVE', '3707 GLENWAY AVE', '529 HAWTHORNE AVE', '404 ELBERON AVE']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (13 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MEADOWS OF MT CARMEL LLC,12,0,,,llc,True,False,False,False,large,True,"['MEADOW VIEW LANE', 'MEADOW VIEW LANE', 'MEADOW VIEW LANE', 'MEADOW VIEW LANE', 'MEADOW VIEW LANE']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LUCKE LAND LLC,12,0,,,llc,True,False,False,False,large,True,"['WOODLAND LN', 'WOODLAND LN', 'RIDGESTONE DR', 'CAMARGO RD', 'SHAWNEE RUN RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
KTMA HOLDINGS LLC,12,0,,,llc,True,True,False,False,large,True,"['3125 HARVARD AVE', '2015 RYAN AVE', '1243 DEWEY AVE', '1241 DEWEY AVE', '1140 GILSEY AVE']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BLWWN LLC,12,0,,,llc,True,False,False,False,large,True,"['521 GLENWOOD AVE', '2214 SELIM AVE', '1212 BLANCHARD AVE', '1210 BLANCHARD AVE', '821 WELLS ST']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BEMA EQUITIES LLC,12,991820,311 ELM ST STE 270 1201CINCINNATI OH 45202,BEMA EQUITIES LLC 311 ELM ST STE 270 1201CINCINNATI OH 45202,llc,True,False,False,True,large,True,"['7604 ANTHONY WAYNE AVE', '255 AVALON ST', '8463 ANTHONY WAYNE AVE', '8447 ANTHONY WAYNE AVE', '10024 REGENCY CT']",1.0,71,tier_2,LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
LIBERTY & MAIN PROPERTIES LLC,12,0,,,llc,True,True,False,False,large,True,"['1606 MAIN ST', '1604 MAIN ST', '1602 MAIN ST', '1600 MAIN ST', '1611 HUGHES ST']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HHM HOLDINGS LLC,12,0,,,llc,True,True,False,False,large,True,"['9048 WILLEY RD', '9048 WILLEY RD', '9048 WILLEY RD', '9048 WILLEY RD', '9048 WILLEY RD']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KKMA LLC,12,0,,,llc,True,False,False,False,large,True,"['6812 PALMETTO ST', '4001 GILMORE AVE', '313 EMMING ST', '309 EMMING ST', '311 EMMING ST']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
EVOLVING PROPERTIES LLC,12,0,,,llc,True,True,False,False,large,True,"['2827 SIDNEY AVE', '2823 SIDNEY AVE', '2821 SIDNEY AVE', '2819 SIDNEY AVE', '2812 SIDNEY AVE']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KIP INVESTMENT GROUP LLC,12,0,,,llc,True,True,False,False,large,True,"['5320 WHETSEL AVE', '6106 WISTARIA AVE', '6114 WISTARIA AVE', '6120 WISTARIA AVE', '5440 OWASCO ST']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (12 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MEYER TOOL INC,12,0,,,corporation,True,False,False,False,large,True,"['3064 COLERAIN AVE', '3045-3055 COLERAIN AVE', 'HOPPLE ST', '3015 GERRARD AVE', '3060 COLERAIN AVE']",1.0,64,tier_2,Corporation (likely investor); Large portfolio (12 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
